;Sweep Count;82
;Sweep Time (s);458.571E+3
Sample Point;Sample Time (us);Raw Data (A);
1;0;2.294E-6
2;100;2.294E-6
3;200;2.294E-6
4;300;2.294E-6
5;400;2.294E-6
6;500;2.294E-6
7;600;2.294E-6
8;700;2.294E-6
9;800;2.294E-6
10;900;2.294E-6
11;1000;2.294E-6
12;1100;2.294E-6
13;1200;2.294E-6
14;1300;2.294E-6
15;1400;2.294E-6
16;1500;2.294E-6
17;1600;2.294E-6
18;1700;2.294E-6
19;1800;2.294E-6
20;1900;2.294E-6
21;2000;2.294E-6
22;2100;2.294E-6
23;2200;2.294E-6
24;2300;2.294E-6
25;2400;2.294E-6
26;2500;2.294E-6
27;2600;2.294E-6
28;2700;2.294E-6
29;2800;2.294E-6
30;2900;2.294E-6
31;3000;2.294E-6
32;3100;2.294E-6
33;3200;2.294E-6
34;3300;2.294E-6
35;3400;2.294E-6
36;3500;2.294E-6
37;3600;2.294E-6
38;3700;2.294E-6
39;3800;2.294E-6
40;3900;2.294E-6
41;4000;2.294E-6
42;4100;2.294E-6
43;4200;2.294E-6
44;4300;2.294E-6
45;4400;2.294E-6
46;4500;2.294E-6
47;4600;2.294E-6
48;4700;2.294E-6
49;4800;2.294E-6
50;4900;2.294E-6
51;5000;2.294E-6
52;5100;2.294E-6
53;5200;2.294E-6
54;5300;2.294E-6
55;5400;2.294E-6
56;5500;2.294E-6
57;5600;2.294E-6
58;5700;2.294E-6
59;5800;2.294E-6
60;5900;2.294E-6
61;6000;2.294E-6
62;6100;2.294E-6
63;6200;2.294E-6
64;6300;2.294E-6
65;6400;2.294E-6
66;6500;2.294E-6
67;6600;2.294E-6
68;6700;2.294E-6
69;6800;2.294E-6
70;6900;2.294E-6
71;7000;2.294E-6
72;7100;2.294E-6
73;7200;2.294E-6
74;7300;2.294E-6
75;7400;2.294E-6
76;7500;2.294E-6
77;7600;2.294E-6
78;7700;2.294E-6
79;7800;2.294E-6
80;7900;2.294E-6
81;8000;2.294E-6
82;8100;2.294E-6
83;8200;2.294E-6
84;8300;2.294E-6
85;8400;2.294E-6
86;8500;2.294E-6
87;8600;2.294E-6
88;8700;2.294E-6
89;8800;2.294E-6
90;8900;2.294E-6
91;9000;2.294E-6
92;9100;2.294E-6
93;9200;2.294E-6
94;9300;2.294E-6
95;9400;2.294E-6
96;9500;2.294E-6
97;9600;2.294E-6
98;9700;2.294E-6
99;9800;2.294E-6
100;9900;2.294E-6
101;10000;2.294E-6
102;10100;2.217E-6
103;10200;2.141E-6
104;10300;2.141E-6
105;10400;2.217E-6
106;10500;2.294E-6
107;10600;2.294E-6
108;10700;2.370E-6
109;10800;2.446E-6
110;10900;2.446E-6
111;11000;2.446E-6
112;11100;2.370E-6
113;11200;2.370E-6
114;11300;2.294E-6
115;11400;2.217E-6
116;11500;2.217E-6
117;11600;2.217E-6
118;11700;2.294E-6
119;11800;2.370E-6
120;11900;2.523E-6
121;12000;2.599E-6
122;12100;2.829E-6
123;12200;2.905E-6
124;12300;3.058E-6
125;12400;3.135E-6
126;12500;3.287E-6
127;12600;3.364E-6
128;12700;3.440E-6
129;12800;3.517E-6
130;12900;3.593E-6
131;13000;3.593E-6
132;13100;3.593E-6
133;13200;3.440E-6
134;13300;3.364E-6
135;13400;3.287E-6
136;13500;3.135E-6
137;13600;3.135E-6
138;13700;3.058E-6
139;13800;3.058E-6
140;13900;2.982E-6
141;14000;2.905E-6
142;14100;2.905E-6
143;14200;2.829E-6
144;14300;2.829E-6
145;14400;2.829E-6
146;14500;2.905E-6
147;14600;3.058E-6
148;14700;3.135E-6
149;14800;3.211E-6
150;14900;3.287E-6
151;15000;3.287E-6
152;15100;3.287E-6
153;15200;3.364E-6
154;15300;3.364E-6
155;15400;3.440E-6
156;15500;3.517E-6
157;15600;3.593E-6
158;15700;3.670E-6
159;15800;3.746E-6
160;15900;3.746E-6
161;16000;3.746E-6
162;16100;3.670E-6
163;16200;3.593E-6
164;16300;3.517E-6
165;16400;3.517E-6
166;16500;3.517E-6
167;16600;3.593E-6
168;16700;3.746E-6
169;16800;3.823E-6
170;16900;3.976E-6
171;17000;4.128E-6
172;17100;4.128E-6
173;17200;4.128E-6
174;17300;4.052E-6
175;17400;3.899E-6
176;17500;3.746E-6
177;17600;3.517E-6
178;17700;3.364E-6
179;17800;3.211E-6
180;17900;2.982E-6
181;18000;2.829E-6
182;18100;2.752E-6
183;18200;2.599E-6
184;18300;2.523E-6
185;18400;2.446E-6
186;18500;2.446E-6
187;18600;2.446E-6
188;18700;2.446E-6
189;18800;2.523E-6
190;18900;2.599E-6
191;19000;2.676E-6
192;19100;2.752E-6
193;19200;2.752E-6
194;19300;2.752E-6
195;19400;2.752E-6
196;19500;2.829E-6
197;19600;2.829E-6
198;19700;2.905E-6
199;19800;2.982E-6
200;19900;2.982E-6
201;20000;2.982E-6
202;20100;2.982E-6
203;20200;2.905E-6
204;20300;2.829E-6
205;20400;2.676E-6
206;20500;2.599E-6
207;20600;2.446E-6
208;20700;2.370E-6
209;20800;2.294E-6
210;20900;2.217E-6
211;21000;2.141E-6
212;21100;2.141E-6
213;21200;2.141E-6
214;21300;2.141E-6
215;21400;2.141E-6
216;21500;2.141E-6
217;21600;2.141E-6
218;21700;2.141E-6
219;21800;2.141E-6
220;21900;2.217E-6
221;22000;2.217E-6
222;22100;2.217E-6
223;22200;2.294E-6
224;22300;2.217E-6
225;22400;2.217E-6
226;22500;2.217E-6
227;22600;2.294E-6
228;22700;2.294E-6
229;22800;2.294E-6
230;22900;2.294E-6
231;23000;2.217E-6
232;23100;2.294E-6
233;23200;2.294E-6
234;23300;2.294E-6
235;23400;2.217E-6
236;23500;2.141E-6
237;23600;2.064E-6
238;23700;2.064E-6
239;23800;2.064E-6
240;23900;2.064E-6
241;24000;2.064E-6
242;24100;2.064E-6
243;24200;2.064E-6
244;24300;1.988E-6
245;24400;2.064E-6
246;24500;2.217E-6
247;24600;2.294E-6
248;24700;2.370E-6
249;24800;2.446E-6
250;24900;2.523E-6
251;25000;2.523E-6
252;25100;2.446E-6
253;25200;2.446E-6
254;25300;2.370E-6
255;25400;2.370E-6
256;25500;2.294E-6
257;25600;2.217E-6
258;25700;2.141E-6
259;25800;1.988E-6
260;25900;1.835E-6
261;26000;1.758E-6
262;26100;1.606E-6
263;26200;1.529E-6
264;26300;1.376E-6
265;26400;1.300E-6
266;26500;1.147E-6
267;26600;993.884E-9
268;26700;993.884E-9
269;26800;993.884E-9
270;26900;993.884E-9
271;27000;1.147E-6
272;27100;1.223E-6
273;27200;1.300E-6
274;27300;1.376E-6
